[2026-09-01 09:56:25,310] [WARNING] [MainProcess] [2676554] [warnings.py:110]  /data/miniconda3/envs/jisihuai/lib/python3.11/site-packages/click/decorators.py:34: SmallSampleWarning: One or more sample arguments is too small; all returned values will be NaN. See documentation for sample size requirements.
  return f(get_current_context(), *args, **kwargs)

[2026-09-01 09:57:23,284] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2314.815, 2302.103, 2304.458, 2295.707, 2307.7935, 2324.421, 2314.4455000000003, 2301.1549999999997, 2327.8175, 2304.196, 2316.5744999999997, 2313.9105, 2302.5029999999997, 2305.4075000000003, 2303.1974999999998, 2303.8435, 2321.223, 2301.898, 2302.678, 2295.676, 2310.482, 2323.088, 2326.4905, 2314.4494999999997, 2307.8565, 2301.9285, 2309.6535, 2310.724, 2313.304, 2311.696, 2583.7315, 2322.955, 2322.02, 2322.0645, 2324.3565, 2310.584, 2309.481, 2326.267, 2332.1555, 2343.2205000000004, 2318.6220000000003, 2323.404, 2339.0975, 2325.2785, 2315.6985, 2321.125, 2331.3785, 2482.7905, 2331.9865, 2321.7599999999998]
[2026-09-01 09:57:23,286] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 6.459839
[2026-09-01 09:57:23,286] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2314.815, 2302.103, 2304.458, 2295.707, 2307.7935, 2324.421, 2314.4455000000003, 2301.1549999999997, 2327.8175, 2304.196, 2316.5744999999997, 2313.9105, 2302.5029999999997, 2305.4075000000003, 2303.1974999999998, 2303.8435, 2321.223, 2301.898, 2302.678, 2295.676, 2310.482, 2323.088, 2326.4905, 2314.4494999999997, 2307.8565, 2301.9285, 2309.6535, 2310.724, 2313.304, 2311.696, 2583.7315, 2322.955, 2322.02, 2322.0645, 2324.3565, 2310.584, 2309.481, 2326.267, 2332.1555, 2343.2205000000004, 2318.6220000000003, 2323.404, 2339.0975, 2325.2785, 2315.6985, 2321.125, 2331.3785, 2482.7905, 2331.9865, 2321.7599999999998]
[2026-09-01 09:57:26,687] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 9.582118
[2026-09-01 09:57:26,687] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2310.9575, 2309.472, 2318.1395, 2314.401, 2306.554, 2299.182, 2313.5924999999997, 2317.723, 2306.429, 2308.6705, 2306.3540000000003, 2303.9985, 2310.6825, 2313.393, 2303.859, 2300.9919999999997, 2303.696, 2300.9790000000003, 2314.404, 2310.6455, 2309.8419999999996, 2321.177, 2302.2935, 2328.1485000000002, 2317.3450000000003, 2299.8205000000003, 2306.234, 2309.702, 2309.084, 2311.187, 2312.8805, 2325.27, 2316.0025, 2318.75, 2331.1255, 2312.394, 2306.8875, 2310.0335, 2308.1634999999997, 2329.275, 2302.259, 2301.5625, 2299.7535, 2314.75, 2322.4025, 2325.1865000000003, 2316.4875, 2787.5155, 2317.4865, 2316.6505]
[2026-09-01 09:57:26,688] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 9.582118
[2026-09-01 09:57:26,689] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2310.9575, 2309.472, 2318.1395, 2314.401, 2306.554, 2299.182, 2313.5924999999997, 2317.723, 2306.429, 2308.6705, 2306.3540000000003, 2303.9985, 2310.6825, 2313.393, 2303.859, 2300.9919999999997, 2303.696, 2300.9790000000003, 2314.404, 2310.6455, 2309.8419999999996, 2321.177, 2302.2935, 2328.1485000000002, 2317.3450000000003, 2299.8205000000003, 2306.234, 2309.702, 2309.084, 2311.187, 2312.8805, 2325.27, 2316.0025, 2318.75, 2331.1255, 2312.394, 2306.8875, 2310.0335, 2308.1634999999997, 2329.275, 2302.259, 2301.5625, 2299.7535, 2314.75, 2322.4025, 2325.1865000000003, 2316.4875, 2787.5155, 2317.4865, 2316.6505]
[2026-09-01 09:57:31,669] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 20.971225
[2026-09-01 09:57:31,669] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2319.0425, 2334.6665000000003, 2312.7395, 2326.847, 2317.9605, 2317.7135, 2310.94, 2308.782, 2316.6915, 2311.0705000000003, 2316.7185, 2302.0335, 2310.7290000000003, 2313.835, 2316.7745, 2321.018, 2317.156, 2321.895, 2312.0065, 2316.6794999999997, 2320.1535, 2312.7349999999997, 2321.6205, 2326.0705000000003, 2355.6915, 2340.8855, 2334.4005, 2330.397, 2316.465, 2317.822, 2326.337, 2328.4785, 2327.5485, 2342.314, 2314.7419999999997, 2325.6315, 2322.048, 2333.323, 2323.8885, 2322.6045, 2328.526, 2324.4605, 2321.5654999999997, 2315.044, 2370.4425, 2341.2455, 2334.05, 2694.478, 3308.4644999999996, 2365.723]
[2026-09-01 09:57:31,670] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 20.971225
[2026-09-01 09:57:31,671] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2319.0425, 2334.6665000000003, 2312.7395, 2326.847, 2317.9605, 2317.7135, 2310.94, 2308.782, 2316.6915, 2311.0705000000003, 2316.7185, 2302.0335, 2310.7290000000003, 2313.835, 2316.7745, 2321.018, 2317.156, 2321.895, 2312.0065, 2316.6794999999997, 2320.1535, 2312.7349999999997, 2321.6205, 2326.0705000000003, 2355.6915, 2340.8855, 2334.4005, 2330.397, 2316.465, 2317.822, 2326.337, 2328.4785, 2327.5485, 2342.314, 2314.7419999999997, 2325.6315, 2322.048, 2333.323, 2323.8885, 2322.6045, 2328.526, 2324.4605, 2321.5654999999997, 2315.044, 2370.4425, 2341.2455, 2334.05, 2694.478, 3308.4644999999996, 2365.723]
[2026-09-01 09:57:33,280] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 3.674648
[2026-09-01 09:57:33,281] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [983.6285, 988.5355, 987.2270000000001, 983.3844999999999, 968.323, 957.57, 960.876, 969.8125, 966.775, 976.6209999999999, 961.4455, 952.6685, 970.5899999999999, 962.7969999999999, 973.8620000000001, 966.6659999999999, 957.6584999999999, 969.058, 953.8415000000001, 967.6514999999999, 958.3665000000001, 971.278, 993.4495000000001, 1000.231, 972.615, 979.2545, 979.1785, 957.53, 959.3365, 961.2049999999999, 960.1719999999999, 970.5465, 969.7504999999999, 961.0405000000001, 961.381, 954.115, 949.9655, 951.1780000000001, 960.8555, 974.2610000000001, 959.11, 973.3430000000001, 967.5780000000001, 961.8354999999999, 1134.7195, 966.164, 970.019, 971.4770000000001, 981.0565, 980.7855]
[2026-09-01 09:57:33,282] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 3.674648
[2026-09-01 09:57:33,282] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [983.6285, 988.5355, 987.2270000000001, 983.3844999999999, 968.323, 957.57, 960.876, 969.8125, 966.775, 976.6209999999999, 961.4455, 952.6685, 970.5899999999999, 962.7969999999999, 973.8620000000001, 966.6659999999999, 957.6584999999999, 969.058, 953.8415000000001, 967.6514999999999, 958.3665000000001, 971.278, 993.4495000000001, 1000.231, 972.615, 979.2545, 979.1785, 957.53, 959.3365, 961.2049999999999, 960.1719999999999, 970.5465, 969.7504999999999, 961.0405000000001, 961.381, 954.115, 949.9655, 951.1780000000001, 960.8555, 974.2610000000001, 959.11, 973.3430000000001, 967.5780000000001, 961.8354999999999, 1134.7195, 966.164, 970.019, 971.4770000000001, 981.0565, 980.7855]
[2026-09-01 09:57:36,683] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 7.818487
[2026-09-01 09:57:36,684] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2328.159, 2323.1225, 2611.5860000000002, 2295.724, 2308.255, 2307.796, 2299.1395, 2302.5275, 2592.702, 2292.6075, 2298.4755, 2295.3905, 2293.0005, 2310.1904999999997, 2297.7965, 2306.112, 2303.6345, 2300.273, 2299.8735, 2293.502, 2290.8959999999997, 2309.3105, 2309.5045, 2313.1325, 2306.616, 2301.0765, 2305.4815, 2307.4080000000004, 2301.059, 2296.0035, 2311.7799999999997, 2303.3830000000003, 2299.9515, 2297.593, 2336.654, 2318.3419999999996, 2298.057, 2295.897, 2299.2365, 2311.892, 2302.3134999999997, 2685.918, 2291.7169999999996, 2308.806, 2296.582, 2311.257, 2541.3995, 2305.9425, 2309.7035, 2293.6985]
[2026-09-01 09:57:36,685] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 12.028184
[2026-09-01 09:57:36,685] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2328.159, 2323.1225, 2611.5860000000002, 2295.724, 2308.255, 2307.796, 2299.1395, 2302.5275, 2592.702, 2292.6075, 2298.4755, 2295.3905, 2293.0005, 2310.1904999999997, 2297.7965, 2306.112, 2303.6345, 2300.273, 2299.8735, 2293.502, 2290.8959999999997, 2309.3105, 2309.5045, 2313.1325, 2306.616, 2301.0765, 2305.4815, 2307.4080000000004, 2301.059, 2296.0035, 2311.7799999999997, 2303.3830000000003, 2299.9515, 2297.593, 2336.654, 2318.3419999999996, 2298.057, 2295.897, 2299.2365, 2311.892, 2302.3134999999997, 2685.918, 2291.7169999999996, 2308.806, 2296.582, 2311.257, 2541.3995, 2305.9425, 2309.7035, 2293.6985]
[2026-09-01 09:57:36,686] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 12.028184
[2026-09-01 09:57:36,686] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2328.159, 2323.1225, 2611.5860000000002, 2295.724, 2308.255, 2307.796, 2299.1395, 2302.5275, 2592.702, 2292.6075, 2298.4755, 2295.3905, 2293.0005, 2310.1904999999997, 2297.7965, 2306.112, 2303.6345, 2300.273, 2299.8735, 2293.502, 2290.8959999999997, 2309.3105, 2309.5045, 2313.1325, 2306.616, 2301.0765, 2305.4815, 2307.4080000000004, 2301.059, 2296.0035, 2311.7799999999997, 2303.3830000000003, 2299.9515, 2297.593, 2336.654, 2318.3419999999996, 2298.057, 2295.897, 2299.2365, 2311.892, 2302.3134999999997, 2685.918, 2291.7169999999996, 2308.806, 2296.582, 2311.257, 2541.3995, 2305.9425, 2309.7035, 2293.6985]
[2026-09-01 09:57:43,207] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.159556
[2026-09-01 09:57:43,208] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [951.191, 945.4295, 963.1700000000001, 962.8030000000001, 961.3045, 957.7684999999999, 956.717, 986.4575000000001, 986.0024999999999, 981.4129999999999, 988.1115, 977.646, 975.507, 973.4350000000001, 980.2370000000001, 982.9114999999999, 988.6795, 985.774, 981.483, 1248.1145000000001, 994.7705, 989.9105, 1010.125, 989.558, 983.417, 992.8444999999999, 998.2615, 1013.9709999999999, 1014.1674999999999, 1009.9365, 1003.2155, 999.2834999999999, 995.4504999999999, 990.6935, 992.893, 1011.6655000000001, 1005.2845, 992.385, 1003.119, 993.6075000000001, 982.5255, 990.0155000000001, 981.2245, 980.0895, 980.559, 984.757, 997.0805, 990.6965, 986.2125, 980.6674999999999]
[2026-09-01 09:57:43,209] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.228036
[2026-09-01 09:57:43,209] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [951.191, 945.4295, 963.1700000000001, 962.8030000000001, 961.3045, 957.7684999999999, 956.717, 986.4575000000001, 986.0024999999999, 981.4129999999999, 988.1115, 977.646, 975.507, 973.4350000000001, 980.2370000000001, 982.9114999999999, 988.6795, 985.774, 981.483, 1248.1145000000001, 994.7705, 989.9105, 1010.125, 989.558, 983.417, 992.8444999999999, 998.2615, 1013.9709999999999, 1014.1674999999999, 1009.9365, 1003.2155, 999.2834999999999, 995.4504999999999, 990.6935, 992.893, 1011.6655000000001, 1005.2845, 992.385, 1003.119, 993.6075000000001, 982.5255, 990.0155000000001, 981.2245, 980.0895, 980.559, 984.757, 997.0805, 990.6965, 986.2125, 980.6674999999999]
[2026-09-01 09:57:43,210] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 5.686270
[2026-09-01 09:57:43,210] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [951.191, 945.4295, 963.1700000000001, 962.8030000000001, 961.3045, 957.7684999999999, 956.717, 986.4575000000001, 986.0024999999999, 981.4129999999999, 988.1115, 977.646, 975.507, 973.4350000000001, 980.2370000000001, 982.9114999999999, 988.6795, 985.774, 981.483, 1248.1145000000001, 994.7705, 989.9105, 1010.125, 989.558, 983.417, 992.8444999999999, 998.2615, 1013.9709999999999, 1014.1674999999999, 1009.9365, 1003.2155, 999.2834999999999, 995.4504999999999, 990.6935, 992.893, 1011.6655000000001, 1005.2845, 992.385, 1003.119, 993.6075000000001, 982.5255, 990.0155000000001, 981.2245, 980.0895, 980.559, 984.757, 997.0805, 990.6965, 986.2125, 980.6674999999999]
[2026-09-01 09:57:43,212] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 5.686270
[2026-09-01 09:57:43,212] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [951.191, 945.4295, 963.1700000000001, 962.8030000000001, 961.3045, 957.7684999999999, 956.717, 986.4575000000001, 986.0024999999999, 981.4129999999999, 988.1115, 977.646, 975.507, 973.4350000000001, 980.2370000000001, 982.9114999999999, 988.6795, 985.774, 981.483, 1248.1145000000001, 994.7705, 989.9105, 1010.125, 989.558, 983.417, 992.8444999999999, 998.2615, 1013.9709999999999, 1014.1674999999999, 1009.9365, 1003.2155, 999.2834999999999, 995.4504999999999, 990.6935, 992.893, 1011.6655000000001, 1005.2845, 992.385, 1003.119, 993.6075000000001, 982.5255, 990.0155000000001, 981.2245, 980.0895, 980.559, 984.757, 997.0805, 990.6965, 986.2125, 980.6674999999999]
[2026-09-01 09:57:46,612] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 3.263578
[2026-09-01 09:57:46,612] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2326.27, 2326.8540000000003, 2320.1235, 2313.757, 2344.2635, 2333.5695, 2325.7355, 2331.4345000000003, 2330.8185000000003, 2663.248, 2318.9875, 2316.0095, 2330.525, 2311.491, 2322.0585, 2330.1105, 2331.1925, 2320.6715, 2315.1240000000003, 2325.7285, 2320.2475, 2323.752, 2318.325, 2341.1165, 2333.4314999999997, 2473.338, 2540.8779999999997, 2327.3965, 2325.3395, 2319.2545, 2316.176, 2317.6925, 2326.44, 2320.8244999999997, 2323.8154999999997, 2321.084, 2324.546, 2328.151, 2319.855, 2321.79, 2320.822, 2318.6155, 2309.7515, 2325.8325, 2325.6549999999997, 2332.2945, 2331.0950000000003, 2325.0995, 2319.168, 2322.8055]
[2026-09-01 09:57:46,614] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 8.487895
[2026-09-01 09:57:46,614] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2326.27, 2326.8540000000003, 2320.1235, 2313.757, 2344.2635, 2333.5695, 2325.7355, 2331.4345000000003, 2330.8185000000003, 2663.248, 2318.9875, 2316.0095, 2330.525, 2311.491, 2322.0585, 2330.1105, 2331.1925, 2320.6715, 2315.1240000000003, 2325.7285, 2320.2475, 2323.752, 2318.325, 2341.1165, 2333.4314999999997, 2473.338, 2540.8779999999997, 2327.3965, 2325.3395, 2319.2545, 2316.176, 2317.6925, 2326.44, 2320.8244999999997, 2323.8154999999997, 2321.084, 2324.546, 2328.151, 2319.855, 2321.79, 2320.822, 2318.6155, 2309.7515, 2325.8325, 2325.6549999999997, 2332.2945, 2331.0950000000003, 2325.0995, 2319.168, 2322.8055]
[2026-09-01 09:57:46,615] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 8.487895
[2026-09-01 09:57:46,615] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2326.27, 2326.8540000000003, 2320.1235, 2313.757, 2344.2635, 2333.5695, 2325.7355, 2331.4345000000003, 2330.8185000000003, 2663.248, 2318.9875, 2316.0095, 2330.525, 2311.491, 2322.0585, 2330.1105, 2331.1925, 2320.6715, 2315.1240000000003, 2325.7285, 2320.2475, 2323.752, 2318.325, 2341.1165, 2333.4314999999997, 2473.338, 2540.8779999999997, 2327.3965, 2325.3395, 2319.2545, 2316.176, 2317.6925, 2326.44, 2320.8244999999997, 2323.8154999999997, 2321.084, 2324.546, 2328.151, 2319.855, 2321.79, 2320.822, 2318.6155, 2309.7515, 2325.8325, 2325.6549999999997, 2332.2945, 2331.0950000000003, 2325.0995, 2319.168, 2322.8055]
[2026-09-01 09:57:50,021] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 9.161639
[2026-09-01 09:57:50,021] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2333.2665, 2332.6365, 2338.096, 2344.767, 2325.0305, 2339.2650000000003, 2336.355, 2767.7955, 2326.0150000000003, 2324.4055, 2326.2794999999996, 2319.4275000000002, 2318.4335, 2322.7375, 2337.0275, 2336.187, 2338.0474999999997, 2339.084, 2330.709, 2350.3759999999997, 2332.304, 2332.047, 2337.917, 2337.2915000000003, 2330.2145, 2321.5965, 2329.218, 2331.346, 2321.817, 2337.178, 2317.1375, 2300.7264999999998, 2314.2985, 2301.5855, 2315.0215, 2328.0225, 2341.785, 2320.741, 2325.2765, 2331.2205000000004, 2338.4485, 2341.9665, 2437.042, 2377.8485, 2353.0225, 2354.4939999999997, 2323.656, 2308.5845, 2319.0815, 2314.559]
[2026-09-01 09:57:50,022] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 9.161639
[2026-09-01 09:57:50,023] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [2333.2665, 2332.6365, 2338.096, 2344.767, 2325.0305, 2339.2650000000003, 2336.355, 2767.7955, 2326.0150000000003, 2324.4055, 2326.2794999999996, 2319.4275000000002, 2318.4335, 2322.7375, 2337.0275, 2336.187, 2338.0474999999997, 2339.084, 2330.709, 2350.3759999999997, 2332.304, 2332.047, 2337.917, 2337.2915000000003, 2330.2145, 2321.5965, 2329.218, 2331.346, 2321.817, 2337.178, 2317.1375, 2300.7264999999998, 2314.2985, 2301.5855, 2315.0215, 2328.0225, 2341.785, 2320.741, 2325.2765, 2331.2205000000004, 2338.4485, 2341.9665, 2437.042, 2377.8485, 2353.0225, 2354.4939999999997, 2323.656, 2308.5845, 2319.0815, 2314.559]
[2026-09-01 09:57:51,607] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.434903
[2026-09-01 09:57:51,607] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [948.7004999999999, 945.757, 944.9235000000001, 943.979, 943.2850000000001, 939.4535, 941.2639999999999, 937.1395, 937.6479999999999, 938.1825000000001, 940.5465, 940.923, 950.3924999999999, 951.981, 954.3889999999999, 968.0139999999999, 982.559, 955.6715, 956.8934999999999, 954.485, 967.5925, 968.784, 962.6659999999999, 968.0105, 960.8104999999999, 963.006, 955.0925, 957.5015, 959.5245000000001, 924.6479999999999, 893.0205, 916.058, 921.241, 919.275, 943.6875, 942.385, 950.5184999999999, 947.7209999999999, 937.298, 934.7370000000001, 942.5780000000001, 962.1690000000001, 970.6940000000001, 972.817, 970.9555, 974.2915, 965.993, 964.3174999999999, 977.4535, 997.2395]
[2026-09-01 09:57:51,608] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.464333
[2026-09-01 09:57:51,609] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [948.7004999999999, 945.757, 944.9235000000001, 943.979, 943.2850000000001, 939.4535, 941.2639999999999, 937.1395, 937.6479999999999, 938.1825000000001, 940.5465, 940.923, 950.3924999999999, 951.981, 954.3889999999999, 968.0139999999999, 982.559, 955.6715, 956.8934999999999, 954.485, 967.5925, 968.784, 962.6659999999999, 968.0105, 960.8104999999999, 963.006, 955.0925, 957.5015, 959.5245000000001, 924.6479999999999, 893.0205, 916.058, 921.241, 919.275, 943.6875, 942.385, 950.5184999999999, 947.7209999999999, 937.298, 934.7370000000001, 942.5780000000001, 962.1690000000001, 970.6940000000001, 972.817, 970.9555, 974.2915, 965.993, 964.3174999999999, 977.4535, 997.2395]
[2026-09-01 09:57:51,610] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.626532
[2026-09-01 09:57:51,610] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [948.7004999999999, 945.757, 944.9235000000001, 943.979, 943.2850000000001, 939.4535, 941.2639999999999, 937.1395, 937.6479999999999, 938.1825000000001, 940.5465, 940.923, 950.3924999999999, 951.981, 954.3889999999999, 968.0139999999999, 982.559, 955.6715, 956.8934999999999, 954.485, 967.5925, 968.784, 962.6659999999999, 968.0105, 960.8104999999999, 963.006, 955.0925, 957.5015, 959.5245000000001, 924.6479999999999, 893.0205, 916.058, 921.241, 919.275, 943.6875, 942.385, 950.5184999999999, 947.7209999999999, 937.298, 934.7370000000001, 942.5780000000001, 962.1690000000001, 970.6940000000001, 972.817, 970.9555, 974.2915, 965.993, 964.3174999999999, 977.4535, 997.2395]
[2026-09-01 09:57:51,611] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.626532
[2026-09-01 09:57:51,611] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [948.7004999999999, 945.757, 944.9235000000001, 943.979, 943.2850000000001, 939.4535, 941.2639999999999, 937.1395, 937.6479999999999, 938.1825000000001, 940.5465, 940.923, 950.3924999999999, 951.981, 954.3889999999999, 968.0139999999999, 982.559, 955.6715, 956.8934999999999, 954.485, 967.5925, 968.784, 962.6659999999999, 968.0105, 960.8104999999999, 963.006, 955.0925, 957.5015, 959.5245000000001, 924.6479999999999, 893.0205, 916.058, 921.241, 919.275, 943.6875, 942.385, 950.5184999999999, 947.7209999999999, 937.298, 934.7370000000001, 942.5780000000001, 962.1690000000001, 970.6940000000001, 972.817, 970.9555, 974.2915, 965.993, 964.3174999999999, 977.4535, 997.2395]
[2026-09-01 09:57:53,266] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 3.100751
[2026-09-01 09:57:53,266] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [1011.576, 992.317, 995.8455, 1004.3729999999999, 1004.992, 1004.3774999999999, 999.1535, 1002.106, 985.7455, 981.256, 995.691, 991.2645, 988.2515, 972.507, 967.8335, 1158.3815, 994.604, 992.0040000000001, 992.6555000000001, 999.1020000000001, 1005.3299999999999, 1172.8475, 996.1195, 990.4855, 995.3934999999999, 992.058, 997.284, 996.8945, 991.1940000000001, 1127.5059999999999, 1001.11, 994.3665000000001, 1007.2280000000001, 1001.267, 988.6790000000001, 995.5795, 991.4035, 991.3025, 1025.4065, 1002.981, 991.6129999999999, 978.981, 994.3459999999999, 995.768, 985.1685, 987.1094999999999, 990.9174999999999, 989.39, 991.5215000000001, 982.622]
[2026-09-01 09:57:53,267] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 5.584246
[2026-09-01 09:57:53,268] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [1011.576, 992.317, 995.8455, 1004.3729999999999, 1004.992, 1004.3774999999999, 999.1535, 1002.106, 985.7455, 981.256, 995.691, 991.2645, 988.2515, 972.507, 967.8335, 1158.3815, 994.604, 992.0040000000001, 992.6555000000001, 999.1020000000001, 1005.3299999999999, 1172.8475, 996.1195, 990.4855, 995.3934999999999, 992.058, 997.284, 996.8945, 991.1940000000001, 1127.5059999999999, 1001.11, 994.3665000000001, 1007.2280000000001, 1001.267, 988.6790000000001, 995.5795, 991.4035, 991.3025, 1025.4065, 1002.981, 991.6129999999999, 978.981, 994.3459999999999, 995.768, 985.1685, 987.1094999999999, 990.9174999999999, 989.39, 991.5215000000001, 982.622]
[2026-09-01 09:57:53,269] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 5.584246
[2026-09-01 09:57:53,269] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [1011.576, 992.317, 995.8455, 1004.3729999999999, 1004.992, 1004.3774999999999, 999.1535, 1002.106, 985.7455, 981.256, 995.691, 991.2645, 988.2515, 972.507, 967.8335, 1158.3815, 994.604, 992.0040000000001, 992.6555000000001, 999.1020000000001, 1005.3299999999999, 1172.8475, 996.1195, 990.4855, 995.3934999999999, 992.058, 997.284, 996.8945, 991.1940000000001, 1127.5059999999999, 1001.11, 994.3665000000001, 1007.2280000000001, 1001.267, 988.6790000000001, 995.5795, 991.4035, 991.3025, 1025.4065, 1002.981, 991.6129999999999, 978.981, 994.3459999999999, 995.768, 985.1685, 987.1094999999999, 990.9174999999999, 989.39, 991.5215000000001, 982.622]
[2026-09-01 09:57:59,676] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.842172
[2026-09-01 09:57:59,677] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [940.4735000000001, 939.1125, 950.5290000000001, 900.9334999999999, 927.4040000000001, 922.396, 927.673, 972.3625, 984.0319999999999, 931.173, 933.8584999999999, 936.799, 929.6725, 948.0715, 962.3979999999999, 966.8709999999999, 952.693, 966.1524999999999, 968.9985, 958.2235000000001, 951.5355, 945.0325, 953.7115, 953.7280000000001, 950.826, 975.2395, 954.507, 980.2719999999999, 983.3455, 974.0409999999999, 967.9125, 954.9309999999999, 963.726, 980.7524999999999, 975.6434999999999, 991.534, 971.8245000000001, 969.1969999999999, 961.1135, 974.133, 964.3465, 968.7790000000001, 969.533, 969.8645, 988.2055, 993.903, 983.299, 987.2485, 975.9190000000001, 986.6955]
[2026-09-01 09:57:59,678] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.854836
[2026-09-01 09:57:59,678] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [940.4735000000001, 939.1125, 950.5290000000001, 900.9334999999999, 927.4040000000001, 922.396, 927.673, 972.3625, 984.0319999999999, 931.173, 933.8584999999999, 936.799, 929.6725, 948.0715, 962.3979999999999, 966.8709999999999, 952.693, 966.1524999999999, 968.9985, 958.2235000000001, 951.5355, 945.0325, 953.7115, 953.7280000000001, 950.826, 975.2395, 954.507, 980.2719999999999, 983.3455, 974.0409999999999, 967.9125, 954.9309999999999, 963.726, 980.7524999999999, 975.6434999999999, 991.534, 971.8245000000001, 969.1969999999999, 961.1135, 974.133, 964.3465, 968.7790000000001, 969.533, 969.8645, 988.2055, 993.903, 983.299, 987.2485, 975.9190000000001, 986.6955]
[2026-09-01 09:57:59,679] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.893358
[2026-09-01 09:57:59,680] [WARNING] [MainProcess] [2676554] [decorators.py:34]  [940.4735000000001, 939.1125, 950.5290000000001, 900.9334999999999, 927.4040000000001, 922.396, 927.673, 972.3625, 984.0319999999999, 931.173, 933.8584999999999, 936.799, 929.6725, 948.0715, 962.3979999999999, 966.8709999999999, 952.693, 966.1524999999999, 968.9985, 958.2235000000001, 951.5355, 945.0325, 953.7115, 953.7280000000001, 950.826, 975.2395, 954.507, 980.2719999999999, 983.3455, 974.0409999999999, 967.9125, 954.9309999999999, 963.726, 980.7524999999999, 975.6434999999999, 991.534, 971.8245000000001, 969.1969999999999, 961.1135, 974.133, 964.3465, 968.7790000000001, 969.533, 969.8645, 988.2055, 993.903, 983.299, 987.2485, 975.9190000000001, 986.6955]
[2026-09-01 09:57:59,681] [WARNING] [MainProcess] [2676554] [decorators.py:34]  std exception 2.893358
